industry,num_code,full_code,index
信息技术,301067,SZ301067,SH000077
工业,301068,SZ301068,SH000072
原材料,301069,SZ301069,SH000071
工业,301070,SZ301070,SH000072
原材料,301071,SZ301071,SH000071
可选消费,301072,SZ301072,SH000073
可选消费,301073,SZ301073,SH000073
医药卫生,301075,SZ301075,SH000075
原材料,301076,SZ301076,SH000071
原材料,301077,SZ301077,SH000071
可选消费,301078,SZ301078,SH000073
工业,301079,SZ301079,SH000072
医药卫生,301080,SZ301080,SH000075
工业,301081,SZ301081,SH000072
工业,301082,SZ301082,SH000072
信息技术,301083,SZ301083,SH000077
通信服务,301085,SZ301085,SH000078
信息技术,301086,SZ301086,SH000077
医药卫生,301087,SZ301087,SH000075
可选消费,301088,SZ301088,SH000073
医药卫生,301089,SZ301089,SH000075
原材料,301090,SZ301090,SH000071
工业,301091,SZ301091,SH000072
原材料,301092,SZ301092,SH000071
医药卫生,301093,SZ301093,SH000075
信息技术,301095,SZ301095,SH000077
医药卫生,301096,SZ301096,SH000075
医药卫生,301097,SZ301097,SH000075
工业,301098,SZ301098,SH000072
工业,301099,SZ301099,SH000072
原材料,301100,SZ301100,SH000071
主要消费,301101,SZ301101,SH000074
通信服务,301102,SZ301102,SH000078
医药卫生,301103,SZ301103,SH000075
工业,301105,SZ301105,SH000072
信息技术,301106,SZ301106,SH000077
工业,301107,SZ301107,SH000072
主要消费,301108,SZ301108,SH000074
工业,301109,SZ301109,SH000072
可选消费,301110,SZ301110,SH000073
医药卫生,301111,SZ301111,SH000075
工业,301112,SZ301112,SH000072
可选消费,301113,SZ301113,SH000073
工业,301115,SZ301115,SH000072
主要消费,301116,SZ301116,SH000074
信息技术,301117,SZ301117,SH000077
原材料,301118,SZ301118,SH000071
可选消费,301119,SZ301119,SH000073
工业,301120,SZ301120,SH000072
工业,301121,SZ301121,SH000072
医药卫生,301122,SZ301122,SH000075
信息技术,301123,SZ301123,SH000077
工业,301125,SZ301125,SH000072
医药卫生,301126,SZ301126,SH000075
工业,301127,SZ301127,SH000072
工业,301128,SZ301128,SH000072
工业,301129,SZ301129,SH000072
医药卫生,301130,SZ301130,SH000075
原材料,301131,SZ301131,SH000071
信息技术,301132,SZ301132,SH000077
可选消费,301133,SZ301133,SH000073
可选消费,301135,SZ301135,SH000073
工业,301136,SZ301136,SH000072
工业,301137,SZ301137,SH000072
工业,301138,SZ301138,SH000072
通信服务,301139,SZ301139,SH000078
原材料,301141,SZ301141,SH000071
工业,301148,SZ301148,SH000072
原材料,301149,SZ301149,SH000071
工业,301150,SZ301150,SH000072
工业,301151,SZ301151,SH000072
工业,301152,SZ301152,SH000072
信息技术,301153,SZ301153,SH000077
工业,301155,SZ301155,SH000072
主要消费,301156,SZ301156,SH000074
工业,301157,SZ301157,SH000072
能源,301158,SZ301158,SH000070
信息技术,301159,SZ301159,SH000077
原材料,301160,SZ301160,SH000071
工业,301161,SZ301161,SH000072
信息技术,301162,SZ301162,SH000077
工业,301163,SZ301163,SH000072
通信服务,301165,SZ301165,SH000078
医药卫生,301166,SZ301166,SH000075
工业,301167,SZ301167,SH000072
工业,301168,SZ301168,SH000072
工业,301169,SZ301169,SH000072
可选消费,301170,SZ301170,SH000073
通信服务,301171,SZ301171,SH000078
信息技术,301172,SZ301172,SH000077
可选消费,301173,SZ301173,SH000073
工业,301175,SZ301175,SH000072
信息技术,301176,SZ301176,SH000077
可选消费,301177,SZ301177,SH000073
信息技术,301178,SZ301178,SH000077
工业,301179,SZ301179,SH000072
信息技术,301180,SZ301180,SH000077
可选消费,301181,SZ301181,SH000073
信息技术,301182,SZ301182,SH000077
信息技术,301183,SZ301183,SH000077
信息技术,301185,SZ301185,SH000077
可选消费,301186,SZ301186,SH000073
可选消费,301187,SZ301187,SH000073
可选消费,301188,SZ301188,SH000073
信息技术,301189,SZ301189,SH000077
原材料,301190,SZ301190,SH000071
通信服务,301191,SZ301191,SH000078
可选消费,301192,SZ301192,SH000073
可选消费,301193,SZ301193,SH000073
信息技术,301195,SZ301195,SH000077
原材料,301196,SZ301196,SH000071
信息技术,301197,SZ301197,SH000077
原材料,301198,SZ301198,SH000071
工业,301199,SZ301199,SH000072
工业,301200,SZ301200,SH000072
医药卫生,301201,SZ301201,SH000075
通信服务,301202,SZ301202,SH000078
工业,301203,SZ301203,SH000072
通信服务,301205,SZ301205,SH000078
主要消费,301206,SZ301206,SH000074
医药卫生,301207,SZ301207,SH000075
通信服务,301208,SZ301208,SH000078
原材料,301209,SZ301209,SH000071
工业,301210,SZ301210,SH000072
医药卫生,301211,SZ301211,SH000075
原材料,301212,SZ301212,SH000071
工业,301213,SZ301213,SH000072
工业,301215,SZ301215,SH000072
原材料,301216,SZ301216,SH000071
信息技术,301217,SZ301217,SH000077
信息技术,301218,SZ301218,SH000077
原材料,301219,SZ301219,SH000071
原材料,301220,SZ301220,SH000071
可选消费,301221,SZ301221,SH000073
工业,301222,SZ301222,SH000072
原材料,301223,SZ301223,SH000071
可选消费,301225,SZ301225,SH000073
工业,301226,SZ301226,SH000072
工业,301227,SZ301227,SH000072
工业,301228,SZ301228,SH000072
可选消费,301229,SZ301229,SH000073
医药卫生,301230,SZ301230,SH000075
通信服务,301231,SZ301231,SH000078
工业,301232,SZ301232,SH000072
可选消费,301233,SZ301233,SH000073
医药卫生,301234,SZ301234,SH000075
工业,301235,SZ301235,SH000072
信息技术,301236,SZ301236,SH000077
原材料,301237,SZ301237,SH000071
工业,301238,SZ301238,SH000072
医药卫生,301239,SZ301239,SH000075
医药卫生,301246,SZ301246,SH000075
信息技术,301248,SZ301248,SH000077
信息技术,301251,SZ301251,SH000077
工业,301252,SZ301252,SH000072
工业,301255,SZ301255,SH000072
原材料,301256,SZ301256,SH000071
医药卫生,301257,SZ301257,SH000075
医药卫生,301258,SZ301258,SH000075
工业,301259,SZ301259,SH000072
工业,301260,SZ301260,SH000072
工业,301261,SZ301261,SH000072
通信服务,301262,SZ301262,SH000078
医药卫生,301263,SZ301263,SH000075
工业,301265,SZ301265,SH000072
工业,301266,SZ301266,SH000072
医药卫生,301267,SZ301267,SH000075
工业,301268,SZ301268,SH000072
信息技术,301269,SZ301269,SH000077
信息技术,301270,SZ301270,SH000077
工业,301272,SZ301272,SH000072
工业,301273,SZ301273,SH000072
通信服务,301275,SZ301275,SH000078
可选消费,301276,SZ301276,SH000073
医药卫生,301277,SZ301277,SH000075
工业,301278,SZ301278,SH000072
工业,301279,SZ301279,SH000072
信息技术,301280,SZ301280,SH000077
医药卫生,301281,SZ301281,SH000075
信息技术,301282,SZ301282,SH000077
原材料,301283,SZ301283,SH000071
信息技术,301285,SZ301285,SH000077
原材料,301286,SZ301286,SH000071
可选消费,301287,SZ301287,SH000073
工业,301288,SZ301288,SH000072
工业,301289,SZ301289,SH000072
医药卫生,301290,SZ301290,SH000075
工业,301291,SZ301291,SH000072
工业,301292,SZ301292,SH000072
医药卫生,301293,SZ301293,SH000075
工业,301295,SZ301295,SH000072
原材料,301296,SZ301296,SH000071
工业,301297,SZ301297,SH000072
可选消费,301298,SZ301298,SH000073
信息技术,301299,SZ301299,SH000077
原材料,301300,SZ301300,SH000071
医药卫生,301301,SZ301301,SH000075
工业,301302,SZ301302,SH000072
工业,301303,SZ301303,SH000072
工业,301305,SZ301305,SH000072
工业,301306,SZ301306,SH000072
可选消费,301307,SZ301307,SH000073
信息技术,301308,SZ301308,SH000077
工业,301309,SZ301309,SH000072
工业,301310,SZ301310,SH000072
工业,301311,SZ301311,SH000072
工业,301312,SZ301312,SH000072
信息技术,301313,SZ301313,SH000077
信息技术,301314,SZ301314,SH000077
信息技术,301315,SZ301315,SH000077
信息技术,301316,SZ301316,SH000077
工业,301317,SZ301317,SH000072
信息技术,301318,SZ301318,SH000077
信息技术,301319,SZ301319,SH000077
工业,301320,SZ301320,SH000072
信息技术,301321,SZ301321,SH000077
可选消费,301322,SZ301322,SH000073
原材料,301323,SZ301323,SH000071
工业,301325,SZ301325,SH000072
信息技术,301326,SZ301326,SH000077
工业,301327,SZ301327,SH000072
工业,301328,SZ301328,SH000072
信息技术,301329,SZ301329,SH000077
信息技术,301330,SZ301330,SH000077
医药卫生,301331,SZ301331,SH000075
可选消费,301332,SZ301332,SH000073
医药卫生,301333,SZ301333,SH000075
主要消费,301335,SZ301335,SH000074
可选消费,301336,SZ301336,SH000073
通信服务,301337,SZ301337,SH000078
工业,301338,SZ301338,SH000072
通信服务,301339,SZ301339,SH000078
可选消费,301345,SZ301345,SH000073
信息技术,301348,SZ301348,SH000077
工业,301349,SZ301349,SH000072
工业,301353,SZ301353,SH000072
原材料,301355,SZ301355,SH000071
工业,301356,SZ301356,SH000072
工业,301357,SZ301357,SH000072
工业,301358,SZ301358,SH000072
工业,301359,SZ301359,SH000072
工业,301360,SZ301360,SH000072
工业,301361,SZ301361,SH000072
信息技术,301362,SZ301362,SH000077
医药卫生,301363,SZ301363,SH000075
工业,301365,SZ301365,SH000072
信息技术,301366,SZ301366,SH000077
医药卫生,301367,SZ301367,SH000075
工业,301368,SZ301368,SH000072
信息技术,301369,SZ301369,SH000077
医药卫生,301370,SZ301370,SH000075
主要消费,301371,SZ301371,SH000074
工业,301372,SZ301372,SH000072
原材料,301373,SZ301373,SH000071
可选消费,301376,SZ301376,SH000073
工业,301377,SZ301377,SH000072
信息技术,301378,SZ301378,SH000077
信息技术,301379,SZ301379,SH000077
通信服务,301380,SZ301380,SH000078
可选消费,301381,SZ301381,SH000073
信息技术,301382,SZ301382,SH000077
信息技术,301383,SZ301383,SH000077
工业,301386,SZ301386,SH000072
信息技术,301387,SZ301387,SH000077
工业,301388,SZ301388,SH000072
信息技术,301389,SZ301389,SH000077
工业,301390,SZ301390,SH000072
信息技术,301391,SZ301391,SH000077
工业,301392,SZ301392,SH000072
医药卫生,301393,SZ301393,SH000075
原材料,301395,SZ301395,SH000071
信息技术,301396,SZ301396,SH000077
可选消费,301397,SZ301397,SH000073
可选消费,301398,SZ301398,SH000073
工业,301399,SZ301399,SH000072
医药卫生,301408,SZ301408,SH000075
信息技术,301413,SZ301413,SH000077
工业,301418,SZ301418,SH000072
通信服务,301419,SZ301419,SH000078
信息技术,301421,SZ301421,SH000077
信息技术,301428,SZ301428,SH000077
工业,301429,SZ301429,SH000072
可选消费,301439,SZ301439,SH000073
工业,301446,SZ301446,SH000072
工业,301448,SZ301448,SH000072
工业,301456,SZ301456,SH000072
信息技术,301458,SZ301458,SH000077
可选消费,301459,SZ301459,SH000073
工业,301468,SZ301468,SH000072
原材料,301469,SZ301469,SH000071
信息技术,301479,SZ301479,SH000077
信息技术,301486,SZ301486,SH000077
工业,301487,SZ301487,SH000072
可选消费,301488,SZ301488,SH000073
信息技术,301489,SZ301489,SH000077
主要消费,301498,SZ301498,SH000074
可选消费,301499,SZ301499,SH000073
工业,301500,SZ301500,SH000072
可选消费,301501,SZ301501,SH000073
工业,301502,SZ301502,SH000072
信息技术,301503,SZ301503,SH000077
工业,301505,SZ301505,SH000072
医药卫生,301507,SZ301507,SH000075
工业,301508,SZ301508,SH000072
医药卫生,301509,SZ301509,SH000075
工业,301510,SZ301510,SH000072
工业,301511,SZ301511,SH000072
工业,301512,SZ301512,SH000072
医药卫生,301515,SZ301515,SH000075
工业,301516,SZ301516,SH000072
工业,301517,SZ301517,SH000072
原材料,301518,SZ301518,SH000071
工业,301519,SZ301519,SH000072
医药卫生,301520,SZ301520,SH000075
工业,301522,SZ301522,SH000072
工业,301525,SZ301525,SH000072
原材料,301526,SZ301526,SH000071
工业,301528,SZ301528,SH000072
可选消费,301529,SZ301529,SH000073
工业,301533,SZ301533,SH000072
可选消费,301535,SZ301535,SH000073
信息技术,301536,SZ301536,SH000077
原材料,301538,SZ301538,SH000071
工业,301539,SZ301539,SH000072
工业,301548,SZ301548,SH000072
可选消费,301550,SZ301550,SH000073
通信服务,301551,SZ301551,SH000078
可选消费,301552,SZ301552,SH000073
原材料,301555,SZ301555,SH000071
信息技术,301556,SZ301556,SH000077
工业,301557,SZ301557,SH000072
可选消费,301558,SZ301558,SH000073
工业,301559,SZ301559,SH000072
可选消费,301560,SZ301560,SH000073
原材料,301565,SZ301565,SH000071
信息技术,301566,SZ301566,SH000077
信息技术,301567,SZ301567,SH000077
工业,301568,SZ301568,SH000072
工业,301571,SZ301571,SH000072
通信服务,301577,SZ301577,SH000078
可选消费,301578,SZ301578,SH000073
医药卫生,301580,SZ301580,SH000075
可选消费,301581,SZ301581,SH000073
原材料,301585,SZ301585,SH000071
工业,301586,SZ301586,SH000072
工业,301587,SZ301587,SH000072
工业,301588,SZ301588,SH000072
信息技术,301589,SZ301589,SH000077
工业,301590,SZ301590,SH000072
工业,301591,SZ301591,SH000072
工业,301592,SZ301592,SH000072
可选消费,301595,SZ301595,SH000073
工业,301596,SZ301596,SH000072
工业,301598,SZ301598,SH000072
可选消费,301600,SZ301600,SH000073
工业,301601,SZ301601,SH000072
医药卫生,301602,SZ301602,SH000075
工业,301603,SZ301603,SH000072
信息技术,301606,SZ301606,SH000077
可选消费,301607,SZ301607,SH000073
可选消费,301608,SZ301608,SH000073
信息技术,301611,SZ301611,SH000077
可选消费,301613,SZ301613,SH000073
工业,301616,SZ301616,SH000072
医药卫生,301617,SZ301617,SH000075
原材料,301618,SZ301618,SH000071
原材料,301622,SZ301622,SH000071
信息技术,301626,SZ301626,SH000077
信息技术,301628,SZ301628,SH000077
信息技术,301629,SZ301629,SH000077
原材料,301630,SZ301630,SH000071
可选消费,301631,SZ301631,SH000073
工业,301633,SZ301633,SH000072
工业,301636,SZ301636,SH000072
工业,301658,SZ301658,SH000072
工业,301662,SZ301662,SH000072
原材料,301665,SZ301665,SH000071
通信服务,301678,SZ301678,SH000078
工业,302132,SZ302132,SH000072
主要消费,3288.HK,,SH000074
原材料,3300.HK,,SH000071
房地产,3301.HK,,SZ399965
信息技术,3302.HK,,SH000077
工业,3303.HK,,SH000072
可选消费,3306.HK,,SH000073
医药卫生,3309.HK,,SH000075
工业,3311.HK,,SH000072
工业,3313.HK,,SH000072
信息技术,3315.HK,,SH000077
房地产,3316.HK,,SZ399965
主要消费,3318.HK,,SH000074
房地产,3319.HK,,SZ399965
医药卫生,3320.HK,,SH000075
工业,3321.HK,,SH000072
可选消费,3322.HK,,SH000073
原材料,3323.HK,,SH000071
可选消费,3326.HK,,SH000073
金融,3328.HK,,SH000076
金融,3329.HK,,SH000076
原材料,3330.HK,,SH000071
主要消费,3332.HK,,SH000074
房地产,3333.HK,,SZ399965
信息技术,3336.HK,,SH000077
能源,3337.HK,,SH000070
工业,3339.HK,,SH000072
医药卫生,3347.HK,,SH000075
工业,3348.HK,,SH000072
金融,3360.HK,,SH000076
原材料,3363.HK,,SH000071
房地产,3366.HK,,SZ399965
可选消费,3368.HK,,SH000073
工业,3369.HK,,SH000072
房地产,3377.HK,,SZ399965
房地产,3380.HK,,SZ399965
工业,3382.HK,,SH000072
房地产,3383.HK,,SZ399965
可选消费,3389.HK,,SH000073
可选消费,3390.HK,,SH000073
工业,3393.HK,,SH000072
能源,3395.HK,,SH000070
信息技术,3396.HK,,SH000077
可选消费,3398.HK,,SH000073
工业,3399.HK,,SH000072
医药卫生,3600.HK,,SH000075
通信服务,3601.HK,,SH000078
工业,3603.HK,,SH000072
可选消费,3606.HK,,SH000073
医药卫生,3613.HK,,SH000075
房地产,3616.HK,,SZ399965
金融,3618.HK,,SH000076
金融,3623.HK,,SH000076
工业,3626.HK,,SH000072
工业,3628.HK,,SH000072
公用事业,3633.HK,,SH000079
可选消费,3638.HK,,SH000073
房地产,3639.HK,,SZ399965
可选消费,3650.HK,,SH000073
房地产,3658.HK,,SZ399965
金融,3660.HK,,SH000076
房地产,3662.HK,,SZ399965
可选消费,3666.HK,,SH000073
能源,3668.HK,,SH000070
可选消费,3669.HK,,SH000073
工业,3677.HK,,SH000072
金融,3678.HK,,SH000076
信息技术,3680.HK,,SH000077
医药卫生,3681.HK,,SH000075
工业,3683.HK,,SH000072
房地产,3686.HK,,SZ399965
房地产,3688.HK,,SZ399965
医药卫生,3689.HK,,SH000075
可选消费,3690.HK,,SH000073
医药卫生,3692.HK,,SH000075
金融,3698.HK,,SH000076
房地产,3699.HK,,SZ399965
通信服务,3700.HK,,SH000078
工业,3708.HK,,SH000072
可选消费,3709.HK,,SH000073
工业,3718.HK,,SH000072
工业,3728.HK,,SH000072
医药卫生,3737.HK,,SH000075
信息技术,3738.HK,,SH000077
工业,3750.HK,,SH000072
医药卫生,3759.HK,,SH000075
公用事业,3768.HK,,SH000079
通信服务,3773.HK,,SH000078
可选消费,3778.HK,,SH000073
原材料,3788.HK,,SH000071
工业,3789.HK,,SH000072
通信服务,3798.HK,,SH000078
工业,3800.HK,,SH000072
工业,3808.HK,,SH000072
可选消费,3813.HK,,SH000073
工业,3816.HK,,SH000072
可选消费,3818.HK,,SH000073
工业,3822.HK,,SH000072
主要消费,3828.HK,,SH000074
可选消费,3830.HK,,SH000073
原材料,3833.HK,,SH000071
可选消费,3836.HK,,SH000073
主要消费,3838.HK,,SH000074
主要消费,3839.HK,,SH000074
金融,3848.HK,,SH000076
可选消费,3860.HK,,SH000073
金融,3866.HK,,SH000076
公用事业,3868.HK,,SH000079
医药卫生,3869.HK,,SH000075
工业,3877.HK,,SH000072
工业,3878.HK,,SH000072
医药卫生,3880.HK,,SH000075
信息技术,3882.HK,,SH000077
房地产,3883.HK,,SZ399965
医药卫生,3886.HK,,SH000075
信息技术,3888.HK,,SH000077
主要消费,3889.HK,,SH000074
工业,3893.HK,,SH000072
信息技术,3896.HK,,SH000077
工业,3898.HK,,SH000072
工业,3899.HK,,SH000072
房地产,3900.HK,,SZ399965
金融,3903.HK,,SH000076
金融,3908.HK,,SH000076
房地产,3913.HK,,SZ399965
可选消费,3918.HK,,SH000073
工业,3919.HK,,SH000072
工业,3928.HK,,SH000072
工业,3931.HK,,SH000072
医药卫生,3933.HK,,SH000075
金融,3938.HK,,SH000076
原材料,3939.HK,,SH000071
金融,3958.HK,,SH000076
金融,3963.HK,,SH000076
金融,3968.HK,,SH000076
工业,3969.HK,,SH000072
可选消费,3978.HK,,SH000073
原材料,3983.HK,,SH000071
金融,3988.HK,,SH000076
工业,3989.HK,,SH000072
房地产,3990.HK,,SZ399965
可选消费,3991.HK,,SH000073
原材料,3993.HK,,SH000071
工业,3996.HK,,SH000072
工业,3997.HK,,SH000072
可选消费,3998.HK,,SH000073
主要消费,3999.HK,,SH000074
医药卫生,430017,,SH000075
医药卫生,430047,,SH000075
信息技术,430090,,SH000077
信息技术,430139,,SH000077
信息技术,430198,,SH000077
医药卫生,430300,,SH000075
工业,430418,,SH000072
工业,430425,,SH000072
工业,430476,,SH000072
医药卫生,430478,,SH000075
工业,430510,,SH000072
工业,430556,,SH000072
信息技术,430564,,SH000077
工业,430685,,SH000072
可选消费,430718,,SH000073
医药卫生,4332.HK,,SH000075
通信服务,4333.HK,,SH000078
信息技术,4335.HK,,SH000077
信息技术,4336.HK,,SH000077
可选消费,4337.HK,,SH000073
信息技术,4338.HK,,SH000077
房地产,508000,,SZ399965
房地产,508001,,SZ399965
房地产,508006,,SZ399965
房地产,508007,,SZ399965
房地产,508008,,SZ399965
房地产,508009,,SZ399965
房地产,508011,,SZ399965
房地产,508015,,SZ399965
房地产,508017,,SZ399965
房地产,508018,,SZ399965
房地产,508019,,SZ399965
房地产,508021,,SZ399965
房地产,508022,,SZ399965
房地产,508026,,SZ399965
房地产,508027,,SZ399965
房地产,508028,,SZ399965
房地产,508031,,SZ399965
房地产,508033,,SZ399965
房地产,508056,,SZ399965
房地产,508058,,SZ399965
房地产,508066,,SZ399965
房地产,508068,,SZ399965
房地产,508077,,SZ399965
房地产,508086,,SZ399965
房地产,508088,,SZ399965
房地产,508089,,SZ399965
房地产,508096,,SZ399965
房地产,508098,,SZ399965
房地产,508099,,SZ399965
金融,600000,SH600000,SH000076
工业,600004,SH600004,SH000072
工业,600006,SH600006,SH000072
房地产,600007,SH600007,SZ399965
公用事业,600008,SH600008,SH000079
工业,600009,SH600009,SH000072
原材料,600010,SH600010,SH000071
公用事业,600011,SH600011,SH000079
工业,600012,SH600012,SH000072
金融,600015,SH600015,SH000076
金融,600016,SH600016,SH000076
工业,600017,SH600017,SH000072
工业,600018,SH600018,SH000072
原材料,600019,SH600019,SH000071
工业,600020,SH600020,SH000072
公用事业,600021,SH600021,SH000079
原材料,600022,SH600022,SH000071
公用事业,600023,SH600023,SH000079
公用事业,600025,SH600025,SH000079
工业,600026,SH600026,SH000072
公用事业,600027,SH600027,SH000079
能源,600028,SH600028,SH000070
工业,600029,SH600029,SH000072
金融,600030,SH600030,SH000076
工业,600031,SH600031,SH000072
公用事业,600032,SH600032,SH000079
工业,600033,SH600033,SH000072
工业,600035,SH600035,SH000072
金融,600036,SH600036,SH000076
通信服务,600037,SH600037,SH000078
工业,600038,SH600038,SH000072
工业,600039,SH600039,SH000072
房地产,600048,SH600048,SZ399965
通信服务,600050,SH600050,SH000078
公用事业,600051,SH600051,SH000079
公用事业,600052,SH600052,SH000079
金融,600053,SH600053,SH000076
可选消费,600054,SH600054,SH000073
医药卫生,600055,SH600055,SH000075
医药卫生,600056,SH600056,SH000075
工业,600057,SH600057,SH000072
工业,600058,SH600058,SH000072
主要消费,600059,SH600059,SH000074
可选消费,600060,SH600060,SH000073
金融,600061,SH600061,SH000076
医药卫生,600062,SH600062,SH000075
原材料,600063,SH600063,SH000071
房地产,600064,SH600064,SZ399965
工业,600066,SH600066,SH000072
工业,600067,SH600067,SH000072
信息技术,600071,SH600071,SH000077
工业,600072,SH600072,SH000072
主要消费,600073,SH600073,SH000074
原材料,600075,SH600075,SH000071
原材料,600076,SH600076,SH000071
原材料,600078,SH600078,SH000071
医药卫生,600079,SH600079,SH000075
医药卫生,600080,SH600080,SH000075
可选消费,600081,SH600081,SH000073
房地产,600082,SH600082,SZ399965
主要消费,600084,SH600084,SH000074
医药卫生,600085,SH600085,SH000075
通信服务,600088,SH600088,SH000078
工业,600089,SH600089,SH000072
房地产,600094,SH600094,SZ399965
金融,600095,SH600095,SH000076
原材料,600096,SH600096,SH000071
主要消费,600097,SH600097,SH000074
公用事业,600098,SH600098,SH000079
可选消费,600099,SH600099,SH000073
信息技术,600100,SH600100,SH000077
公用事业,600101,SH600101,SH000079
原材料,600103,SH600103,SH000071
可选消费,600104,SH600104,SH000073
通信服务,600105,SH600105,SH000078
工业,600106,SH600106,SH000072
可选消费,600107,SH600107,SH000073
主要消费,600108,SH600108,SH000074
金融,600109,SH600109,SH000076
工业,600110,SH600110,SH000072
原材料,600111,SH600111,SH000071
工业,600113,SH600113,SH000072
工业,600114,SH600114,SH000072
工业,600115,SH600115,SH000072
公用事业,600116,SH600116,SH000079
原材料,600117,SH600117,SH000071
工业,600118,SH600118,SH000072
工业,600119,SH600119,SH000072
金融,600120,SH600120,SH000076
能源,600121,SH600121,SH000070
能源,600123,SH600123,SH000070
工业,600125,SH600125,SH000072
原材料,600126,SH600126,SH000071
主要消费,600127,SH600127,SH000074
工业,600128,SH600128,SH000072
医药卫生,600129,SH600129,SH000075
信息技术,600130,SH600130,SH000077
通信服务,600131,SH600131,SH000078
主要消费,600132,SH600132,SH000074
工业,600133,SH600133,SH000072
工业,600135,SH600135,SH000072
通信服务,600136,SH600136,SH000078
可选消费,600137,SH600137,SH000073
可选消费,600138,SH600138,SH000073
原材料,600141,SH600141,SH000071
原材料,600143,SH600143,SH000071
可选消费,600148,SH600148,SH000073
公用事业,600149,SH600149,SH000079
工业,600150,SH600150,SH000072
工业,600151,SH600151,SH000072
工业,600152,SH600152,SH000072
工业,600153,SH600153,SH000072
金融,600155,SH600155,SH000076
可选消费,600156,SH600156,SH000073
公用事业,600157,SH600157,SH000079
可选消费,600158,SH600158,SH000073
工业,600159,SH600159,SH000072
原材料,600160,SH600160,SH000071
医药卫生,600161,SH600161,SH000075
房地产,600162,SH600162,SZ399965
公用事业,600163,SH600163,SH000079
原材料,600165,SH600165,SH000071
工业,600166,SH600166,SH000072
公用事业,600167,SH600167,SH000079
公用事业,600168,SH600168,SH000079
工业,600169,SH600169,SH000072
工业,600170,SH600170,SH000072
信息技术,600171,SH600171,SH000077
原材料,600172,SH600172,SH000071
房地产,600173,SH600173,SZ399965
原材料,600176,SH600176,SH000071
可选消费,600177,SH600177,SH000073
可选消费,600178,SH600178,SH000073
工业,600179,SH600179,SH000072
工业,600180,SH600180,SH000072
可选消费,600182,SH600182,SH000073
信息技术,600183,SH600183,SH000077
工业,600184,SH600184,SH000072
房地产,600185,SH600185,SZ399965
主要消费,600186,SH600186,SH000074
公用事业,600187,SH600187,SH000079
能源,600188,SH600188,SH000070
主要消费,600189,SH600189,SH000074
工业,600190,SH600190,SH000072
主要消费,600191,SH600191,SH000074
工业,600192,SH600192,SH000072
工业,600193,SH600193,SH000072
主要消费,600195,SH600195,SH000074
医药卫生,600196,SH600196,SH000075
主要消费,600197,SH600197,SH000074
通信服务,600198,SH600198,SH000078
主要消费,600199,SH600199,SH000074
医药卫生,600200,SH600200,SH000075
主要消费,600201,SH600201,SH000074
工业,600202,SH600202,SH000072
信息技术,600203,SH600203,SH000077
信息技术,600206,SH600206,SH000077
工业,600207,SH600207,SH000072
房地产,600208,SH600208,SZ399965
原材料,600210,SH600210,SH000071
医药卫生,600211,SH600211,SH000075
工业,600212,SH600212,SH000072
工业,600215,SH600215,SH000072
医药卫生,600216,SH600216,SH000075
工业,600217,SH600217,SH000072
工业,600218,SH600218,SH000072
原材料,600219,SH600219,SH000071
工业,600221,SH600221,SH000072
医药卫生,600222,SH600222,SH000075
主要消费,600223,SH600223,SH000074
公用事业,600226,SH600226,SH000079
原材料,600227,SH600227,SH000071
通信服务,600228,SH600228,SH000078
通信服务,600229,SH600229,SH000078
原材料,600230,SH600230,SH000071
原材料,600231,SH600231,SH000071
可选消费,600232,SH600232,SH000073
工业,600233,SH600233,SH000072
工业,600234,SH600234,SH000072
原材料,600235,SH600235,SH000071
公用事业,600236,SH600236,SH000079
信息技术,600237,SH600237,SH000077
主要消费,600238,SH600238,SH000074
房地产,600239,SH600239,SZ399965
工业,600241,SH600241,SH000072
工业,600243,SH600243,SH000072
房地产,600246,SH600246,SZ399965
工业,600248,SH600248,SH000072
主要消费,600249,SH600249,SH000074
可选消费,600250,SH600250,SH000073
主要消费,600251,SH600251,SH000074
医药卫生,600252,SH600252,SH000075
原材料,600255,SH600255,SH000071
能源,600256,SH600256,SH000070
主要消费,600257,SH600257,SH000074
可选消费,600258,SH600258,SH000073
原材料,600259,SH600259,SH000071
可选消费,600261,SH600261,SH000073
工业,600262,SH600262,SH000072
原材料,600265,SH600265,SH000071
房地产,600266,SH600266,SZ399965
医药卫生,600267,SH600267,SH000075
工业,600268,SH600268,SH000072
工业,600269,SH600269,SH000072
信息技术,600271,SH600271,SH000077
医药卫生,600272,SH600272,SH000075
原材料,600273,SH600273,SH000071
医药卫生,600276,SH600276,SH000075
工业,600278,SH600278,SH000072
工业,600279,SH600279,SH000072
可选消费,600280,SH600280,SH000073
工业,600281,SH600281,SH000072
原材料,600282,SH600282,SH000071
公用事业,600283,SH600283,SH000079
工业,600284,SH600284,SH000072
医药卫生,600285,SH600285,SH000075
可选消费,600287,SH600287,SH000073
工业,600288,SH600288,SH000072
信息技术,600289,SH600289,SH000077
工业,600292,SH600292,SH000072
原材料,600293,SH600293,SH000071
原材料,600295,SH600295,SH000071
主要消费,600298,SH600298,SH000074
主要消费,600299,SH600299,SH000074
主要消费,600300,SH600300,SH000074
原材料,600301,SH600301,SH000071
工业,600302,SH600302,SH000072
工业,600303,SH600303,SH000072
主要消费,600305,SH600305,SH000074
原材料,600307,SH600307,SH000071
原材料,600308,SH600308,SH000071
